id;class;holiday;weekends;time
11620;0;0;1;6
11621;0;0;1;6
11622;0;0;1;5
11623;0;0;1;5
11624;0;0;1;5
11625;0;0;1;4
11626;0;0;1;3
11627;0;0;1;2
11628;0;0;1;2
11629;1;0;1;0
11630;0;0;1;7
11631;0;0;1;7
11632;0;0;1;7
11633;0;0;1;6
11634;0;0;1;6
11635;0;0;1;6
11636;0;0;1;5
11637;0;0;1;5
11638;0;0;1;5
11639;0;0;1;4
11640;0;0;1;3
11641;0;0;1;2
11642;0;0;1;0
11643;0;0;1;0
11644;1;0;1;0
11645;0;0;1;7
11646;0;0;1;7
11647;0;0;1;7
11648;0;0;1;7
11649;0;0;1;6
11650;0;0;1;6
11651;0;0;1;6
11652;0;0;1;6
11653;0;0;1;6
11654;1;0;1;5
11655;0;0;1;5
11656;0;0;1;5
11657;0;0;1;5
11658;0;0;1;4
11659;0;0;1;4
11660;0;0;1;3
11661;0;0;1;3
11662;0;0;1;2
11663;0;0;1;2
11664;0;0;1;2
11665;1;0;1;0
11666;0;0;1;7
11667;0;0;1;7
11668;0;0;1;7
11669;0;0;1;7
11670;0;0;1;6
11671;0;0;1;6
11672;0;0;1;6
11673;0;0;1;5
11674;0;0;1;5
11675;0;0;1;4
11676;0;0;1;4
11677;0;0;1;4
11678;0;0;1;3
11679;0;0;1;2
11680;0;0;1;2
11681;1;0;1;0
11682;0;0;0;7
11683;0;0;0;7
11684;0;0;0;7
11685;0;0;0;6
11686;1;0;0;5
11687;0;0;0;3
11688;0;0;0;3
11689;0;0;0;2
11690;1;0;0;0
11691;0;0;0;7
11692;0;0;0;7
11693;1;0;0;6
11694;0;0;0;6
11695;1;0;0;6
11696;0;0;0;5
11697;0;0;0;5
11698;0;0;0;4
11699;0;0;0;3
11700;0;0;0;3
11701;0;0;0;2
11702;1;0;0;1
11703;0;0;0;0
11704;0;0;1;7
11705;0;0;1;7
11706;0;0;1;7
11707;0;0;1;7
11708;0;0;1;6
11709;0;0;1;6
11710;0;0;1;5
11711;0;0;1;4
11712;0;0;1;4
11713;0;0;1;3
11714;0;0;1;3
11715;1;0;1;0
11716;0;0;1;0
11717;0;0;1;0
11718;0;0;1;7
11719;0;0;1;7
11720;0;0;1;7
11721;0;0;1;7
11722;0;0;1;6
11723;0;0;1;6
11724;0;0;1;5
11725;1;0;1;5
11726;0;0;1;4
11727;0;0;1;4
11728;0;0;1;3
11729;0;0;1;2
11730;1;0;1;0
11731;0;0;1;0
11732;0;0;1;7
11733;0;0;1;7
11734;0;0;1;7
11735;0;0;1;7
11736;1;0;1;7
11737;0;0;1;6
11738;0;0;1;6
11739;0;0;1;5
11740;0;0;1;5
11741;0;0;1;4
11742;0;0;1;3
11743;0;0;1;3
11744;1;0;1;2
11745;1;0;1;0
11746;0;0;1;0
11747;0;0;1;7
11748;0;0;1;7
11749;0;0;1;7
11750;0;0;1;7
11751;0;0;1;6
11752;0;0;1;6
11753;0;0;1;6
11754;0;0;1;6
11755;0;0;1;5
11756;0;0;1;5
11757;0;0;1;5
11758;0;0;1;4
11759;0;0;1;4
11760;0;0;1;3
11761;0;0;1;3
11762;0;0;1;2
11763;1;0;1;0
11764;0;0;1;7
11765;0;0;1;7
11766;0;0;1;7
11767;1;0;1;7
11768;0;0;1;7
11769;0;0;1;6
11770;0;0;1;6
11771;1;0;1;6
11772;0;0;1;5
11773;0;0;1;5
11774;0;0;1;4
11775;0;0;1;4
11776;0;0;1;3
11777;0;0;1;2
11778;1;0;1;0
11779;0;0;0;7
11780;0;0;0;7
11781;0;0;0;7
11782;0;0;0;6
11783;0;0;0;5
11784;0;0;0;4
11785;0;0;0;3
11786;0;0;0;3
11787;1;0;0;0
11788;0;0;0;7
11789;0;0;0;7
11790;1;0;0;6
11791;0;0;0;5
11792;0;0;0;5
11793;0;0;0;3
11794;0;0;0;3
11795;0;0;0;2
11796;1;0;0;0
11797;0;0;1;7
11798;1;0;1;7
11799;0;0;1;7
11800;0;0;1;6
11801;0;0;1;5
11802;0;0;1;4
11803;0;0;1;4
11804;0;0;1;4
11805;0;0;1;3
11806;0;0;1;3
11807;0;0;1;2
11808;1;0;1;0
11809;0;0;1;7
11810;0;0;1;7
11811;0;0;1;6
11812;0;0;1;6
11813;0;0;1;6
11814;0;0;1;6
11815;0;0;1;5
11816;0;0;1;5
11817;1;0;1;4
11818;0;0;1;3
11819;0;0;1;3
11820;0;0;1;2
11821;1;0;1;0
11822;0;0;1;7
11823;0;0;1;7
11824;0;0;1;6
11825;0;0;1;6
11826;0;0;1;5
11827;0;0;1;5
11828;0;0;1;4
11829;0;0;1;3
11830;0;0;1;2
11831;0;0;1;0
11832;1;0;1;0
11833;0;0;1;7
11834;0;0;1;7
11835;0;0;1;6
11836;0;0;1;6
11837;0;0;1;6
11838;1;0;1;5
11839;0;0;1;5
11840;0;0;1;5
11841;0;0;1;4
11842;0;0;1;4
11843;1;0;1;3
11844;0;0;1;3
11845;0;0;1;3
11846;0;0;1;2
11847;0;0;1;0
11848;0;0;1;7
11849;0;0;1;7
11850;1;0;1;7
11851;0;0;1;7
11852;0;0;1;6
11853;0;0;1;5
11854;0;0;1;5
11855;0;0;1;4
11856;0;0;1;3
11857;0;0;1;3
11858;0;0;1;0
11859;0;0;0;7
11860;0;0;0;7
11861;0;0;0;6
11862;0;0;0;6
11863;1;0;0;5
11864;0;0;0;4
11865;0;0;0;4
11866;0;0;0;3
11867;1;0;0;0
11868;0;0;0;7
11869;0;0;0;6
11870;0;0;0;6
11871;0;0;0;4
11872;0;0;0;3
11873;0;0;0;2
11874;0;0;0;2
11875;0;0;0;0
11876;0;0;0;0
11877;0;0;1;7
11878;0;0;1;7
11879;0;0;1;6
11880;1;0;1;5
11881;0;0;1;4
11882;0;0;1;4
11883;0;0;1;4
11884;0;0;1;3
11885;0;0;1;3
11886;1;0;1;0
11887;0;0;1;7
11888;0;0;1;7
11889;0;0;1;7
11890;0;0;1;7
11891;0;0;1;6
11892;0;0;1;6
11893;0;0;1;6
11894;0;0;1;5
11895;0;0;1;4
11896;0;0;1;3
11897;1;0;1;0
11898;1;0;1;0
11899;0;0;1;7
11900;0;0;1;7
11901;0;0;1;6
11902;0;0;1;6
11903;0;0;1;5
11904;0;0;1;5
11905;0;0;1;4
11906;1;0;1;4
11907;0;0;1;3
11908;0;0;1;2
11909;0;0;1;2
11910;0;0;1;0
11911;1;0;1;0
11912;0;0;1;0
11913;0;0;1;7
11914;0;0;1;7
11915;0;0;1;7
11916;0;0;1;7
11917;0;0;1;6
11918;0;0;1;6
11919;0;0;1;5
11920;1;0;1;5
11921;0;0;1;4
11922;0;0;1;4
11923;0;0;1;3
11924;0;0;1;3
11925;0;0;1;2
11926;1;0;1;0
11927;1;0;1;7
11928;0;0;1;7
11929;0;0;1;6
11930;0;0;1;6
11931;0;0;1;6
11932;0;0;1;6
11933;0;0;1;5
11934;0;0;1;5
11935;0;0;1;4
11936;0;0;1;4
11937;0;0;1;3
11938;0;0;1;3
11939;1;0;1;0
11940;0;0;0;7
11941;0;0;0;7
11942;0;0;0;6
11943;0;0;0;5
11944;0;0;0;5
11945;0;0;0;4
11946;0;0;0;4
11947;0;0;0;3
11948;1;0;0;0
11949;0;0;0;7
11950;0;0;0;7
11951;0;0;0;6
11952;0;0;0;6
11953;0;0;0;5
11954;0;0;0;5
11955;0;0;0;4
11956;0;0;0;4
11957;0;0;0;3
11958;0;0;1;7
11959;0;0;1;7
11960;0;0;1;7
11961;0;0;1;6
11962;0;0;1;5
11963;0;0;1;4
11964;0;0;1;4
11965;0;0;1;3
11966;0;0;1;2
11967;1;0;1;0
11968;0;0;1;7
11969;0;0;1;7
11970;0;0;1;6
11971;0;0;1;5
11972;0;0;1;5
11973;0;0;1;4
11974;0;0;1;4
11975;0;0;1;3
11976;0;0;1;3
11977;0;0;1;2
11978;0;0;1;7
11979;0;0;1;7
11980;0;0;1;7
11981;0;0;1;7
11982;0;0;1;6
11983;0;0;1;6
11984;0;0;1;5
11985;0;0;1;5
11986;0;0;1;5
11987;0;0;1;5
11988;0;0;1;4
11989;0;0;1;4
11990;0;0;1;3
11991;1;0;1;0
11992;0;0;1;7
11993;0;0;1;7
11994;0;0;1;7
11995;0;0;1;6
11996;0;0;1;6
11997;0;0;1;6
11998;0;0;1;5
11999;0;0;1;4
12000;0;0;1;4
12001;0;0;1;4
12002;0;0;1;3
12003;0;0;1;3
12004;0;0;1;2
12005;1;0;1;1
12006;0;0;1;0
12007;0;0;1;7
12008;0;0;1;7
12009;0;0;1;7
12010;0;0;1;6
12011;0;0;1;5
12012;0;0;1;4
12013;0;0;1;4
12014;1;0;1;3
12015;0;0;1;3
12016;0;0;0;7
12017;0;0;0;7
12018;0;0;0;7
12019;0;0;0;6
12020;0;0;0;5
12021;0;0;0;5
12022;0;0;0;3
12023;0;0;0;3
12024;1;0;0;0
12025;0;0;0;7
12026;0;0;0;7
12027;0;0;0;7
12028;0;0;0;6
12029;0;0;0;6
12030;0;0;0;5
12031;0;0;0;5
12032;0;0;0;4
12033;0;0;0;3
12034;0;0;0;3
12035;0;0;0;2
12036;0;0;0;0
12037;0;0;1;7
12038;0;0;1;6
12039;0;0;1;6
12040;0;0;1;5
12041;0;0;1;5
12042;0;0;1;4
12043;0;0;1;3
12044;0;0;1;3
12045;0;0;1;2
12046;1;0;1;0
12047;0;0;1;7
12048;0;0;1;7
12049;0;0;1;6
12050;0;0;1;5
12051;0;0;1;5
12052;0;0;1;4
12053;0;0;1;4
12054;0;0;1;4
12055;0;0;1;3
12056;0;0;1;3
12057;0;0;1;2
12058;1;0;1;0
12059;0;0;1;0
12060;0;0;1;7
12061;0;0;1;7
12062;0;0;1;7
12063;0;0;1;6
12064;0;0;1;6
12065;0;0;1;5
12066;0;0;1;5
12067;0;0;1;5
12068;0;0;1;4
12069;0;0;1;3
12070;0;0;1;3
12071;0;0;1;2
12072;0;0;1;0
12073;0;0;1;7
12074;0;0;1;7
12075;0;0;1;7
12076;0;0;1;7
12077;0;0;1;6
12078;0;0;1;6
12079;0;0;1;4
12080;0;0;1;3
12081;0;0;1;3
12082;0;0;1;3
12083;0;0;1;2
12084;1;0;1;0
12085;0;0;1;7
12086;0;0;1;7
12087;1;0;1;7
12088;0;0;1;6
12089;0;0;1;6
12090;0;0;1;4
12091;0;0;1;3
12092;0;0;1;3
12093;0;0;1;2
12094;0;0;0;7
12095;0;0;0;7
12096;0;0;0;7
12097;0;0;0;6
12098;0;0;0;6
12099;0;0;0;5
12100;0;0;0;5
12101;0;0;0;4
12102;0;0;0;4
12103;0;0;0;4
12104;0;0;0;3
12105;0;0;0;2
12106;1;0;0;0
12107;0;0;0;7
12108;0;0;0;7
12109;0;0;0;7
12110;1;0;0;6
12111;0;0;0;6
12112;0;0;0;5
12113;0;0;0;4
12114;0;0;0;3
12115;0;0;0;3
12116;0;0;0;2
12117;0;0;0;0
12118;0;0;1;7
12119;0;0;1;7
12120;0;0;1;7
12121;0;0;1;6
12122;0;0;1;6
12123;0;0;1;5
12124;0;0;1;5
12125;0;0;1;5
12126;0;0;1;4
12127;1;0;1;3
12128;0;0;1;3
12129;0;0;1;3
12130;0;0;1;2
12131;0;0;1;0
12132;0;0;1;7
12133;0;0;1;7
12134;0;0;1;7
12135;0;0;1;7
12136;0;0;1;6
12137;0;0;1;6
12138;0;0;1;6
12139;0;0;1;6
12140;0;0;1;5
12141;0;0;1;5
12142;0;0;1;5
12143;0;0;1;4
12144;0;0;1;4
12145;0;0;1;3
12146;0;0;1;3
12147;0;0;1;2
12148;1;0;1;0
12149;0;0;1;0
12150;0;0;1;7
12151;0;0;1;7
12152;0;0;1;7
12153;0;0;1;6
12154;0;0;1;6
12155;1;0;1;5
12156;0;0;1;5
12157;0;0;1;5
12158;0;0;1;4
12159;0;0;1;4
12160;0;0;1;3
12161;0;0;1;3
12162;0;0;1;3
12163;0;0;1;2
12164;1;0;1;0
12165;0;0;1;7
12166;0;0;1;7
12167;0;0;1;7
12168;0;0;1;7
12169;0;0;1;6
12170;0;0;1;6
12171;0;0;1;6
12172;0;0;1;5
12173;0;0;1;5
12174;0;0;1;4
12175;0;0;1;3
12176;0;0;1;3
12177;0;0;1;2
12178;1;0;1;0
12179;0;0;1;7
12180;0;0;1;7
12181;0;0;1;7
12182;1;0;1;6
12183;0;0;1;5
12184;0;0;1;5
12185;0;0;1;4
12186;0;0;1;3
12187;0;0;1;3
12188;0;0;1;2
12189;1;0;1;0
12190;0;0;0;7
12191;0;0;0;7
12192;0;0;0;6
12193;0;0;0;6
12194;1;0;0;5
12195;0;0;0;4
12196;0;0;0;4
12197;0;0;0;3
12198;0;0;0;3
12199;0;0;0;2
12200;1;0;0;0
12201;0;0;0;7
12202;0;0;0;7
12203;0;0;0;6
12204;0;0;0;6
12205;0;0;0;5
12206;0;0;0;4
12207;0;0;0;4
12208;0;0;0;3
12209;0;0;0;3
12210;1;0;0;0
12211;0;0;1;7
12212;0;0;1;7
12213;0;0;1;6
12214;0;0;1;5
12215;0;0;1;5
12216;0;0;1;4
12217;0;0;1;4
12218;0;0;1;3
12219;0;0;1;3
12220;0;0;1;2
12221;1;0;1;0
12222;0;0;1;7
12223;0;0;1;7
12224;0;0;1;7
12225;0;0;1;6
12226;0;0;1;6
12227;0;0;1;5
12228;0;0;1;5
12229;0;0;1;4
12230;0;0;1;3
12231;0;0;1;3
12232;0;0;1;2
12233;0;0;1;2
12234;0;0;1;0
12235;0;0;1;7
12236;0;0;1;7
12237;0;0;1;7
12238;0;0;1;7
12239;0;0;1;6
12240;0;0;1;6
12241;0;0;1;6
12242;0;0;1;5
12243;0;0;1;5
12244;0;0;1;4
12245;0;0;1;4
12246;0;0;1;3
12247;0;0;1;3
12248;1;0;1;0
12249;0;0;1;7
12250;0;0;1;7
12251;0;0;1;7
12252;0;0;1;6
12253;1;0;1;6
12254;0;0;1;6
12255;0;0;1;6
12256;0;0;1;5
12257;0;0;1;5
12258;0;0;1;4
12259;0;0;1;4
12260;0;0;1;2
12261;0;0;1;2
12262;1;0;1;0
12263;0;0;1;7
12264;0;0;1;7
12265;1;0;1;7
12266;0;0;1;6
12267;0;0;1;5
12268;0;0;1;5
12269;0;0;1;4
12270;0;0;1;3
12271;0;0;1;2
12272;1;0;1;0
12273;0;0;0;7
12274;0;0;0;7
12275;0;0;0;6
12276;0;0;0;6
12277;0;0;0;4
12278;0;0;0;4
12279;0;0;0;2
12280;1;0;0;0
12281;0;0;0;7
12282;0;0;0;7
12283;0;0;0;7
12284;1;0;0;6
12285;0;0;0;5
12286;0;0;0;5
12287;0;0;0;4
12288;0;0;0;3
12289;0;0;0;2
12290;1;0;0;0
12291;0;0;1;7
12292;0;0;1;7
12293;0;0;1;7
12294;0;0;1;7
12295;0;0;1;6
12296;1;0;1;5
12297;0;0;1;5
12298;0;0;1;5
12299;0;0;1;4
12300;0;0;1;3
12301;0;0;1;2
12302;1;0;1;0
12303;0;0;1;7
12304;0;0;1;7
12305;0;0;1;7
12306;0;0;1;6
12307;0;0;1;6
12308;0;0;1;6
12309;0;0;1;6
12310;0;0;1;5
12311;0;0;1;5
12312;0;0;1;5
12313;0;0;1;4
12314;0;0;1;3
12315;0;0;1;2
12316;0;0;1;2
12317;1;0;1;0
12318;0;0;1;7
12319;0;0;1;7
12320;0;0;1;7
12321;0;0;1;7
12322;0;0;1;6
12323;0;0;1;6
12324;0;0;1;6
12325;0;0;1;5
12326;0;0;1;5
12327;0;0;1;5
12328;0;0;1;4
12329;0;0;1;4
12330;0;0;1;3
12331;0;0;1;2
12332;0;0;1;2
12333;1;0;1;0
12334;0;0;1;0
12335;0;0;1;7
12336;0;0;1;7
12337;0;0;1;7
12338;0;0;1;7
12339;0;0;1;6
12340;0;0;1;6
12341;0;0;1;6
12342;1;0;1;6
12343;0;0;1;5
12344;0;0;1;5
12345;0;0;1;4
12346;0;0;1;4
12347;0;0;1;3
12348;0;0;1;2
12349;0;0;1;2
12350;0;0;1;0
12351;0;0;1;7
12352;0;0;1;7
12353;0;0;1;6
12354;0;0;1;6
12355;0;0;1;5
12356;0;0;1;5
12357;0;0;1;4
12358;0;0;1;4
12359;0;0;1;4
12360;0;0;1;3
12361;0;0;1;2
12362;0;0;1;2
12363;1;0;1;0
12364;0;0;0;7
12365;0;0;0;7
12366;0;0;0;7
12367;0;0;0;6
12368;0;0;0;6
12369;0;0;0;5
12370;0;0;0;5
12371;0;0;0;4
12372;0;0;0;3
12373;0;0;0;3
12374;1;0;0;2
12375;1;0;0;0
12376;0;0;0;7
12377;0;0;0;7
12378;0;0;0;7
12379;0;0;0;6
12380;0;0;0;5
12381;0;0;0;4
12382;0;0;0;4
12383;0;0;0;3
12384;0;0;0;2
12385;1;0;0;0
12386;0;0;1;7
12387;0;0;1;7
12388;0;0;1;6
12389;1;0;1;6
12390;0;0;1;6
12391;0;0;1;5
12392;0;0;1;4
12393;0;0;1;4
12394;0;0;1;3
12395;0;0;1;2
12396;0;0;1;2
12397;1;0;1;0
12398;0;0;1;7
12399;0;0;1;7
12400;1;0;1;7
12401;0;0;1;6
12402;0;0;1;6
12403;0;0;1;5
12404;0;0;1;5
12405;0;0;1;4
12406;0;0;1;3
12407;0;0;1;2
12408;0;0;1;2
12409;1;0;1;0
12410;0;0;1;7
12411;0;0;1;7
12412;0;0;1;7
12413;0;0;1;6
12414;1;0;1;6
12415;0;0;1;6
12416;0;0;1;5
12417;0;0;1;5
12418;0;0;1;4
12419;0;0;1;4
12420;0;0;1;3
12421;0;0;1;2
12422;0;0;1;2
12423;1;0;1;0
12424;0;0;1;7
12425;0;0;1;7
12426;1;0;1;7
12427;0;0;1;6
12428;0;0;1;6
12429;0;0;1;6
12430;0;0;1;6
12431;0;0;1;5
12432;0;0;1;5
12433;0;0;1;5
12434;0;0;1;4
12435;0;0;1;3
12436;0;0;1;3
12437;0;0;1;2
12438;0;0;1;2
12439;0;0;1;0
12440;1;0;1;7
12441;0;0;1;7
12442;0;0;1;7
12443;1;0;1;6
12444;0;0;1;6
12445;1;0;1;4
12446;0;0;1;3
12447;0;0;1;3
12448;0;0;1;2
12449;0;0;1;2
12450;1;0;1;0
12451;0;0;0;7
12452;0;0;0;7
12453;0;0;0;6
12454;0;0;0;6
12455;0;0;0;5
12456;0;0;0;5
12457;0;0;0;4
12458;0;0;0;4
12459;0;0;0;3
12460;0;0;0;3
12461;0;0;0;2
12462;1;0;0;0
12463;0;0;0;7
12464;1;0;0;7
12465;0;0;0;6
12466;1;0;0;6
12467;0;0;0;5
12468;0;0;0;4
12469;0;0;0;4
12470;0;0;0;2
12471;0;0;0;2
12472;1;0;0;0
12473;0;0;1;7
12474;0;0;1;7
12475;0;0;1;7
12476;0;0;1;6
12477;0;0;1;6
12478;0;0;1;5
12479;0;0;1;5
12480;0;0;1;4
12481;0;0;1;3
12482;0;0;1;3
12483;0;0;1;2
12484;0;0;1;2
12485;1;0;1;0
12486;0;0;1;7
12487;0;0;1;7
12488;0;0;1;7
12489;0;0;1;6
12490;0;0;1;6
12491;0;0;1;6
12492;0;0;1;6
12493;0;0;1;5
12494;0;0;1;5
12495;0;0;1;4
12496;0;0;1;4
12497;0;0;1;4
12498;0;0;1;3
12499;0;0;1;3
12500;0;0;1;2
12501;0;0;1;2
12502;0;0;1;0
12503;0;0;1;7
12504;0;0;1;7
12505;0;0;1;7
12506;1;0;1;7
12507;0;0;1;6
12508;0;0;1;6
12509;0;0;1;6
12510;0;0;1;5
12511;0;0;1;5
12512;0;0;1;4
12513;0;0;1;4
12514;0;0;1;3
12515;0;0;1;2
12516;1;0;1;2
12517;1;0;1;0
12518;0;0;1;7
12519;0;0;1;7
12520;0;0;1;7
12521;0;0;1;6
12522;0;0;1;6
12523;0;0;1;5
12524;0;0;1;5
12525;0;0;1;4
12526;0;0;1;3
12527;0;0;1;3
12528;0;0;1;2
12529;0;0;1;2
12530;1;0;1;1
12531;1;0;1;0
12532;0;0;1;0
12533;0;0;1;0
12534;0;0;1;7
12535;0;0;1;7
12536;0;0;1;7
12537;0;0;1;6
12538;1;0;1;6
12539;0;0;1;5
12540;0;0;1;5
12541;0;0;1;5
12542;0;0;1;4
12543;0;0;1;3
12544;0;0;1;3
12545;0;0;1;2
12546;1;0;1;0
12547;1;0;0;7
12548;0;0;0;7
12549;0;0;0;6
12550;0;0;0;6
12551;0;0;0;6
12552;0;0;0;5
12553;0;0;0;5
12554;0;0;0;4
12555;0;0;0;4
12556;0;0;0;3
12557;0;0;0;3
12558;0;0;0;2
12559;1;0;0;0
12560;0;0;0;7
12561;0;0;0;7
12562;0;0;0;6
12563;0;0;0;6
12564;0;0;0;6
12565;0;0;0;5
12566;0;0;0;5
12567;0;0;0;4
12568;0;0;0;4
12569;0;0;0;3
12570;0;0;0;3
12571;0;0;0;2
12572;1;0;0;0
12573;0;0;1;7
12574;0;0;1;7
12575;0;0;1;7
12576;1;0;1;7
12577;0;0;1;6
12578;0;0;1;5
12579;0;0;1;5
12580;0;0;1;5
12581;0;0;1;5
12582;0;0;1;4
12583;0;0;1;3
12584;0;0;1;3
12585;0;0;1;2
12586;1;0;1;2
12587;1;0;1;0
12588;0;0;1;7
12589;0;0;1;7
12590;0;0;1;7
12591;0;0;1;6
12592;0;0;1;6
12593;0;0;1;6
12594;0;0;1;6
12595;1;0;1;5
12596;0;0;1;5
12597;0;0;1;5
12598;0;0;1;4
12599;0;0;1;3
12600;0;0;1;3
12601;0;0;1;2
12602;0;0;1;2
12603;0;0;1;0
12604;0;0;1;0
12605;0;0;1;7
12606;0;0;1;6
12607;0;0;1;6
12608;0;0;1;6
12609;0;0;1;6
12610;0;0;1;5
12611;0;0;1;5
12612;0;0;1;5
12613;0;0;1;4
12614;0;0;1;4
12615;0;0;1;3
12616;0;0;1;3
12617;0;0;1;2
12618;0;0;1;2
12619;1;0;1;0
12620;0;0;1;7
12621;0;0;1;7
12622;0;0;1;7
12623;0;0;1;7
12624;0;0;1;6
12625;1;0;1;6
12626;0;0;1;6
12627;0;0;1;5
12628;0;0;1;5
12629;0;0;1;5
12630;0;0;1;5
12631;0;0;1;5
12632;0;0;1;4
12633;0;0;1;3
12634;0;0;1;3
12635;0;0;1;2
12636;0;0;1;2
12637;0;0;1;2
12638;0;0;1;0
12639;1;0;1;0
12640;0;0;1;7
12641;0;0;1;7
12642;0;0;1;7
12643;0;0;1;6
12644;0;0;1;6
12645;1;0;1;6
12646;0;0;1;5
12647;0;0;1;5
12648;0;0;1;4
12649;0;0;1;4
12650;0;0;1;3
12651;0;0;1;3
12652;0;0;1;2
12653;0;0;1;2
12654;1;0;1;0
12655;0;0;0;7
12656;0;0;0;7
12657;1;0;0;7
12658;0;0;0;7
12659;0;0;0;6
12660;0;0;0;6
12661;0;0;0;6
12662;0;0;0;5
12663;0;0;0;4
12664;0;0;0;4
12665;0;0;0;3
12666;0;0;0;2
12667;1;0;0;0
12668;0;0;0;0
12669;0;0;0;7
12670;0;0;0;7
12671;0;0;0;7
12672;0;0;0;7
12673;0;0;0;6
12674;0;0;0;6
12675;0;0;0;6
12676;0;0;0;6
12677;0;0;0;5
12678;0;0;0;5
12679;0;0;0;4
12680;0;0;0;3
12681;0;0;0;3
12682;0;0;0;2
12683;0;0;0;2
12684;0;0;1;7
12685;0;0;1;6
12686;0;0;1;6
12687;0;0;1;6
12688;0;0;1;5
12689;0;0;1;5
12690;0;0;1;5
12691;0;0;1;4
12692;0;0;1;4
12693;0;0;1;4
12694;0;0;1;3
12695;0;0;1;3
12696;0;0;1;2
12697;0;0;1;2
12698;1;0;1;0
12699;0;0;1;7
12700;0;0;1;7
12701;0;0;1;7
12702;0;0;1;7
12703;0;0;1;7
12704;0;0;1;6
12705;0;0;1;6
12706;1;0;1;6
12707;0;0;1;6
12708;0;0;1;5
12709;0;0;1;5
12710;0;0;1;5
12711;0;0;1;4
12712;0;0;1;4
12713;0;0;1;4
12714;0;0;1;4
12715;0;0;1;3
12716;0;0;1;3
12717;0;0;1;2
12718;0;0;1;2
12719;1;0;1;0
12720;0;0;1;7
12721;0;0;1;7
12722;0;0;1;7
12723;0;0;1;6
12724;0;0;1;6
12725;0;0;1;6
12726;1;0;1;5
12727;0;0;1;5
12728;0;0;1;5
12729;0;0;1;5
12730;0;0;1;4
12731;0;0;1;4
12732;0;0;1;4
12733;0;0;1;3
12734;0;0;1;3
12735;0;0;1;2
12736;0;0;1;2
12737;1;0;1;0
12738;0;0;1;0
12739;0;0;1;7
12740;0;0;1;7
12741;1;0;1;6
12742;0;0;1;6
12743;0;0;1;5
12744;0;0;1;5
12745;0;0;1;5
12746;0;0;1;4
12747;0;0;1;4
12748;0;0;1;4
12749;0;0;1;3
12750;0;0;1;3
12751;0;0;1;2
12752;0;0;1;2
12753;0;0;1;0
12754;0;0;1;7
12755;0;0;1;7
12756;0;0;1;7
12757;0;0;1;6
12758;0;0;1;6
12759;0;0;1;6
12760;0;0;1;5
12761;0;0;1;5
12762;0;0;1;4
12763;0;0;1;4
12764;0;0;1;4
12765;0;0;1;3
12766;0;0;1;3
12767;0;0;1;2
12768;0;0;1;2
12769;1;0;1;0
12770;0;0;0;7
12771;0;0;0;7
12772;0;0;0;6
12773;0;0;0;6
12774;1;0;0;6
12775;0;0;0;6
12776;0;0;0;5
12777;0;0;0;5
12778;0;0;0;4
12779;0;0;0;4
12780;0;0;0;4
12781;1;0;0;3
12782;0;0;0;3
12783;0;0;0;2
12784;1;0;0;0
12785;0;0;0;7
12786;0;0;0;7
12787;0;0;0;7
12788;0;0;0;7
12789;0;0;0;6
12790;0;0;0;6
12791;0;0;0;6
12792;0;0;0;6
12793;1;0;0;5
12794;0;0;0;5
12795;0;0;0;5
12796;0;0;0;4
12797;0;0;0;3
12798;0;0;0;3
12799;0;0;0;2
12800;0;0;0;2
12801;1;0;0;0
12802;0;0;0;0
12803;0;0;1;7
12804;0;0;1;7
12805;0;0;1;6
12806;0;0;1;6
12807;0;0;1;5
12808;0;0;1;5
12809;0;0;1;5
12810;0;0;1;4
12811;0;0;1;4
12812;0;0;1;3
12813;0;0;1;3
12814;0;0;1;2
12815;0;0;1;2
12816;1;0;1;0
12817;0;0;1;0
12818;0;0;1;7
12819;0;0;1;7
12820;0;0;1;7
12821;0;0;1;6
12822;0;0;1;6
12823;0;0;1;5
12824;0;0;1;5
12825;0;0;1;4
12826;0;0;1;4
12827;0;0;1;3
12828;0;0;1;2
12829;0;0;1;2
12830;0;0;1;2
12831;1;0;1;0
12832;0;0;1;7
12833;0;0;1;7
12834;0;0;1;7
12835;0;0;1;6
12836;0;0;1;6
12837;1;0;1;6
12838;0;0;1;5
12839;0;0;1;5
12840;0;0;1;5
12841;0;0;1;4
12842;0;0;1;4
12843;0;0;1;3
12844;0;0;1;3
12845;0;0;1;2
12846;0;0;1;2
12847;1;0;1;0
12848;0;0;1;7
12849;0;0;1;6
12850;0;0;1;6
12851;0;0;1;6
12852;0;0;1;5
12853;1;0;1;5
12854;0;0;1;4
12855;0;0;1;4
12856;0;0;1;3
12857;0;0;1;2
12858;0;0;1;2
12859;0;0;1;2
12860;1;0;1;0
12861;0;0;1;0
12862;0;0;1;7
12863;0;0;1;7
12864;0;0;1;7
12865;0;0;1;7
12866;0;0;1;6
12867;0;0;1;6
12868;0;0;1;6
12869;0;0;1;6
12870;0;0;1;5
12871;0;0;1;5
12872;0;0;1;5
12873;0;0;1;5
12874;0;0;1;4
12875;0;0;1;4
12876;0;0;1;3
12877;0;0;1;3
12878;0;0;1;2
12879;0;0;1;2
12880;1;0;1;0
12881;0;0;0;7
12882;0;0;0;7
12883;1;0;0;7
12884;0;0;0;6
12885;1;0;0;6
12886;0;0;0;6
12887;0;0;0;6
12888;0;0;0;5
12889;0;0;0;5
12890;0;0;0;4
